29951111000001100|||57752001||Gentamicin 240mg/80ml infusion bags||0001||||||0001|||||||1|80|258773002|428672001
29942111000001108|||19931711000001104||Ornithine 500mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29951211000001106|||57752001||Gentamicin 360mg/120ml infusion bags||0001||||||0001|||||||1|120|258773002|428672001
29944411000001105|||29945211000001107||Miltefosine 10mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29944811000001107|||29945211000001107||Miltefosine 50mg capsules||0001||||||0001|||||||1|1|428641000|428641000
375618007|||386187007||Mesuximide 150mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29945611000001109|||58467001||Papaverine 200mg/10ml solution for injection vials||0002||||||0001|||||||1|10|258773002|415818006
29946211000001101|||71462001||Podophyllum 25% in Industrial methylated spirit||0007||||||0001|||||||2|||
392659002|||392658005||Dofetilide 125microgram capsules||0001||||||0001|||||||1|1|428641000|428641000
392660007|||392658005||Dofetilide 250microgram capsules||0001||||||0001|||||||1|1|428641000|428641000
375574005|||392658005||Dofetilide 500microgram capsules||0001||||||0001|||||||1|1|428641000|428641000
29922111000001106|||29926111000001105||Tafluprost 15micrograms/ml / Timolol 5mg/ml eye drops 0.3ml unit dose preservative free|Tafluprost 15microg/Timolol 5mg/ml eye dps 0.3ml|0007||||||0001|||0001||||2|||
29921611000001109|||||Generic EnergieShake Complete milkshake style liquid||0007||||||0004||0001|||||3|||
29921911000001103|||||Generic Meritene Energis powder||0007||||||0004|||||||3|||
29921711000001100|||||Generic Meritene Energis Soup oral powder 50g sachets||0007||||||0004||0001|||||3|||
29922011000001105|||||Generic Meritene Mobilis powder||0007||||||0004||0001|||||3|||
29910911000001103|||29914411000001100||Gadoteric acid 5mmol/10ml solution for injection pre-filled syringes|Gadoteric acid 5mmol/10ml inj pre-filled syringes|0001||||||0001|||||||1|10|258773002|3318611000001103
29911611000001104|||29914411000001100||Gadoteric acid 7.5mmol/15ml solution for injection pre-filled syringes|Gadoteric acid 7.5mmol/15ml inj pre-filled syringes|0001||||||0001|||||||1|15|258773002|3318611000001103
29912211000001108|||29914411000001100||Gadoteric acid 10mmol/20ml solution for injection pre-filled syringes|Gadoteric acid 10mmol/20ml inj pre-filled syringes|0001||||||0001|||||||1|20|258773002|3318611000001103
29912611000001105|||29914411000001100||Gadoteric acid 2.5mmol/5ml solution for injection vials||0001||||||0001|||||||1|5|258773002|415818006
29913011000001107|||29914411000001100||Gadoteric acid 5mmol/10ml solution for injection vials||0001||||||0001|||||||1|10|258773002|415818006
29913411000001103|||29914411000001100||Gadoteric acid 7.5mmol/15ml solution for injection vials||0001||||||0001|||||||1|15|258773002|415818006
29914011000001109|||29914411000001100||Gadoteric acid 10mmol/20ml solution for injection vials||0001||||||0001|||||||1|20|258773002|415818006
29921811000001108|||||Generic Meritene Energis oral powder 30g sachets||0007||||||0004|||||||3|||
29921511000001105|||||Generic Aymes Complete Starter Pack liquid||0007|2015-07-13|Generic Aymes Complete Starter liquid|0007|0004|0001|0004|||||||3|||
29903611000001103|||126212009||Insulin glargine 300units/ml solution for injection 1.5ml pre-filled disposable devices||0001||||||0007|||||||1|1.5|258773002|3318611000001103
29821911000001105|||||Hydrocolloid dressing semi-permeable sterile without adhesive border 10cm x 9cm sacral||0007||||||0004|||||||3|||
29823211000001102|||||Hydrocolloid dressing semi-permeable sterile without adhesive border 15cm x 16.5cm sacral||0007||||||0004|||||||3|||
29835011000001105|||||Generic Elave Intensive cream||0007||||||0004|||||||3|||
29839711000001109|||||Activated charcoal absorbent dressing 20cm x 20cm||0007||||||0004|||||||3|||
29840211000001105|||||Activated charcoal absorbent dressing 4cm x 6.4cm||0007||||||0004|||||||3|||
29840911000001101|||||Activated charcoal absorbent dressing 4cm x 6.5cm||0007||||||0004|||||||3|||
29846211000001107|||||Generic Microair Barrier gloves||0007||||||0004|||||||3|||
29850411000001107|||||Generic Microair Barrier socks||0007||||||0004|||||||3|||
29903511000001102|||57752001||Gentamicin 20mg/2ml solution for injection ampoules||0001||||||0001|||||||1|2|258773002|413516001
29904211000001102|||52388000||Prednisolone 10mg/ml oral solution sugar free||0001||||||0001|0001||||||2|||
29903911000001109|||704267007||Pasireotide 20mg powder and solvent for suspension for injection vials|Pasireotide 20mg inj vials|0001||||||0001|||||||1|1|415818006|415818006
29904011000001107|||704267007||Pasireotide 40mg powder and solvent for suspension for injection vials|Pasireotide 40mg inj vials|0001||||||0001|||||||1|1|415818006|415818006
29904111000001108|||704267007||Pasireotide 60mg powder and solvent for suspension for injection vials|Pasireotide 60mg inj vials|0001||||||0001|||||||1|1|415818006|415818006
29903211000001100|||29905911000001105||Edoxaban 15mg tablets||0001||||||0001|||||||1|1|428673006|428673006
29903311000001108|||29905911000001105||Edoxaban 30mg tablets||0001||||||0001|||||||1|1|428673006|428673006
29903411000001101|||29905911000001105||Edoxaban 60mg tablets||0001||||||0001|||||||1|1|428673006|428673006
29903811000001104|||421737001||Lenalidomide 7.5mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29903711000001107|||421737001||Lenalidomide 20mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29895911000001100|||6102009||Baclofen 12mg/12ml solution for injection vials||0001||||||0001|||||||1|12|258773002|415818006
29896011000001108|||6102009||Baclofen 24mg/12ml solution for injection vials||0001||||||0001|||||||1|12|258773002|415818006
29896411000001104|||6102009||Baclofen 36mg/12ml solution for injection vials||0001||||||0001|||||||1|12|258773002|415818006
29889211000001106|||704192000||Nivolumab 40mg/4ml solution for infusion vials||0001||||||0001|||||||1|4|258773002|415818006
29889111000001100|||704192000||Nivolumab 100mg/10ml solution for infusion vials||0001||||||0001|||||||1|10|258773002|415818006
29878711000001102|||60881009||Diamorphine 1.6mg/dose nasal spray||0002||||||0001|||||||1|1|3317411000001100|3317411000001100
29879311000001107|||60881009||Diamorphine 720micrograms/dose nasal spray||0002||||||0001|||||||1|1|3317411000001100|3317411000001100
29888811000001100|||||Generic Perspi-Guard Maximum 5 Anti-perspirant spray||0007||||||0004|||||||2|||
29889011000001101|||29874611000001101||Lenvatinib 4mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29888911000001105|||29874611000001101||Lenvatinib 10mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29863111000001101|||34462007||Natamycin 5% eye drops preservative free||0005||||||0001|||0001||||2|||
29863211000001107|||29863711000001100||Nifurtimox 120mg tablets||0001||||||0001|||||||1|1|428673006|428673006
29862211000001101|||24682911000001101||Benznidazole 50mg tablets||0001||||||0001|||||||1|1|428673006|428673006
704317002|||704316006||Tofacitinib 5mg tablets||0001||||||0001|||||||1|1|428673006|428673006
29863011000001102|||417935005||Magnesium glycerophosphate (magnesium 97.2mg (4mmol)) chewable tablets|Magnesium glycerophos (magnesium 97.2mg(4mmol)) chew tab|0007||||||0001|||||||1|1|428673006|428673006
29862311000001109|||15232411000001109||Betamethasone valerate 0.025% ointment 50% in Coal tar paste||0007||||||0001|||||||2|||
29862611000001104|||||Generic MSUD Anamix Junior oral powder 36g sachets||0007||||||0004||0001|||||3|||
29862711000001108|||||Generic TYR Anamix Junior oral powder 36g sachets||0007||||||0004|||||||3|||
29862511000001103|||22393011000001108||Coal tar solution 5% / Salicylic acid 10% in Betamethasone valerate 0.025% ointment||0007||||||0001|||||||2|||
29862811000001100|||22168005||Glycopyrronium bromide 1% in White soft paraffin||0007||||||0001|||||||2|||
29862911000001105|||22168005||Glycopyrronium bromide 2mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29862411000001102|||15232411000001109||Betamethasone valerate 0.1% ointment 50% in Coal tar paste||0007||||||0001|||||||2|||
29828011000001100|||108754007||Glatiramer acetate 40mg/1ml solution for injection pre-filled syringes|Glatiramer acetate 40mg/1ml inj pre-filled syringes|0001||||||0001|||||||1|1|258773002|3318611000001103
29827611000001108|||||Generic MooGoo Scalp cream||0007||||||0004|||||||2|||
29827511000001109|||||Generic MooGoo Irritable skin balm||0007||||||0004|||||||2|||
29827711000001104|||||Generic MooGoo Skin Milk Udder cream||0007||||||0004|||||||2|||
29826511000001107|||29896003||Betamethasone valerate 0.1% cream 10% in White soft paraffin||0007||||||0001|||||||2|||
29826611000001106|||349901006||Celiprolol 200mg/5ml oral suspension||0001||||||0001|||||||2|||
29827411000001105|||6071000||Coal tar solution 5% in Emulsifying ointment||0007||||||0001|||||||2|||
29827311000001103|||6071000||Coal tar 2% in White soft paraffin||0007||||||0001|||||||2|||
29827911000001102|||57752001||Gentamicin 35mg/5ml oral suspension||0001||||||0001|||||||2|||
29826211000001109|||108537001||Amlodipine 10mg/5ml oral solution sugar free||0001||||||0001|0001||||||1|5|258773002|4034811000001104
29826311000001101|||108537001||Amlodipine 5mg/5ml oral solution sugar free||0001||||||0001|0001||||||1|5|258773002|4034811000001104
29826711000001102|||48614001||Clobetasol 0.05% cream 10% in Generic Unguentum M cream||0007||||||0004|||||||2|||
29826811000001105|||48614001||Clobetasol 0.05% cream 50% in Generic Unguentum M cream||0007||||||0004|||||||2|||
29828111000001104|||22916811000001100||Propylene glycol 40% in Clobetasol 0.05% ointment||0007||||||0001|||||||2|||
29828211000001105|||16061911000001107||Salicylic acid 5% in Clobetasol 0.05% cream||0007||||||0001|||||||2|||
29767611000001104|||29896003||Betamethasone valerate 0.1% cream 30% in Cetomacrogol cream (Formula A)|Betamethasone valerate 0.1% 30% in Cetomacrogol (Formula A)|0007||||||0001|||||||2|||
29767411000001102|||29896003||Betamethasone dipropionate 0.05% ointment 5% in White soft paraffin|Betamethasone diprop 0.05% oint 5% in White soft paraffin|0007||||||0001|||||||2|||
29767511000001103|||29896003||Betamethasone dipropionate 0.05% ointment 50% in White soft paraffin|Betamethasone diprop 0.05% oint 50% in White soft paraffin|0007||||||0001|||||||2|||
29767711000001108|||15232411000001109||Coal tar 2% in Betamethasone dipropionate 0.05% ointment||0007||||||0001|||||||2|||
29767811000001100|||22393011000001108||Coal tar 5% / Salicylic acid 2% in Betamethasone valerate 0.025% ointment||0007||||||0001|||||||2|||
29768711000001109|||414760009||Monobenzone 40% in Aqueous cream||0007||||||0001|||||||2|||
29768511000001104|||414760009||Monobenzone 20% in Aqueous cream||0007||||||0001|||||||2|||
29767311000001109|||398690007||Aprepitant 25mg/5ml oral suspension||0001||||||0001|||||||2|||
29767111000001107|||77731008||Acetylcysteine 200mg tablets||0001||||||0001|||||||1|1|428673006|428673006
29767211000001101|||14022211000001106||Aluminium acetate 0.3% ear drops||0007||||||0001|||||||2|||
29768611000001100|||414760009||Monobenzone 30% in Aqueous cream||0007||||||0001|||||||2|||
29768911000001106|||429368003||Raltegravir 100mg granules sachets||0001||||||0001|||||||1|1|3318911000001109|3318911000001109
29705611000001107|||||Soft polymer wound contact dressing with polyurethane foam film backing sterile and adhesive border 10cm x 30cm||0007||||||0004|||||||3|||
29705711000001103|||||Soft polymer wound contact dressing with polyurethane foam film backing impregnated with antimicrobial agents 4.4cm x 8.3cm||0007||||||0004|||||||3|||
29705911000001101|||||Soft polymer wound contact dressing with polyurethane foam film backing impregnated with antimicrobial agents 8.9cm x 8.9cm||0007||||||0004|||||||3|||
29705811000001106|||||Soft polymer wound contact dressing with polyurethane foam film backing impregnated with antimicrobial agents 8.9cm x 14cm||0007||||||0004|||||||3|||
29706511000001101|||96278006||Sodium hyaluronate 0.03% eye drops preservative free||0003||||||0008|||||||3|||
29767011000001106|||421412005||Abatacept 125mg/1ml solution for injection pre-filled disposable devices|Abatacept 125mg/1ml inj pre-filled disposable devices|0001||||||0001|||||||1|1|258773002|3318611000001103
29768811000001101|||432885003||Olaparib 50mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29768411000001103|||||Generic Lipikar Baume AP+ Lipid-Replenishing balm||0007||||||0004|||||||2|||
29768311000001105|||109042006||Follitropin alfa 75units/0.125ml solution for injection pre-filled disposable devices||0001||||||0007|||||||1|.125|258773002|3318611000001103
29767911000001105|||109042006||Follitropin alfa 150units/0.25ml solution for injection pre-filled disposable devices||0001||||||0007|||||||1|.25|258773002|3318611000001103
29768011000001107|||109042006||Follitropin alfa 225units/0.375ml solution for injection pre-filled disposable devices||0001||||||0007|||||||1|.375|258773002|3318611000001103
29768111000001108|||109042006||Follitropin alfa 300units/0.5ml solution for injection pre-filled disposable devices||0001||||||0007|||||||1|.5|258773002|3318611000001103
29768211000001102|||109042006||Follitropin alfa 450units/0.75ml solution for injection pre-filled disposable devices||0001||||||0007|||||||1|.75|258773002|3318611000001103
29750411000001105|||22426511000001107||Levobupivacaine 250mg/250ml / Fentanyl 500micrograms/250ml infusion bags|Levobupivacaine 250mg / Fentanyl 500microg/250ml inf bags|0007||||||0001|||||||1|250|258773002|428672001
29750811000001107|||22426511000001107||Levobupivacaine 312.5mg/250ml / Fentanyl 500micrograms/250ml infusion bags|Levobupivacaine 312.5mg / Fentanyl 500microg/250mg inf bags|0007||||||0001|||||||1|250|258773002|428672001
29748711000001104|||108943009||Colecalciferol 2,740units/ml oral drops sugar free||0001|2015-06-04|Colecalciferol 2,700units/ml oral drops sugar free|0001|||0001|0001||||||2|||
29745211000001104|||96138006||Ivermectin 10mg/g cream||0001||||||0001|||||||2|||
29732211000001108|||51758009||Methadone 50mg tablets||0001||||||0001|||||||1|1|428673006|428673006
29731511000001103|||1389007||Beclometasone 0.025% ointment 10% in White soft paraffin||0007||||||0001|||||||2|||
29731611000001104|||22393011000001108||Coal tar solution 10% / Salicylic acid 2% in Betamethasone valerate 0.1% ointment||0007||||||0001|||||||2|||
29731711000001108|||22393011000001108||Coal tar solution 10% / Salicylic acid 5% in Betamethasone valerate 0.1% ointment||0007||||||0001|||||||2|||
29731811000001100|||15219611000001105||Coal tar solution 5% / Salicylic acid 2% in Generic Unguentum M cream||0007||||||0004|||||||2|||
29732611000001105|||426254009||Salicylic acid 1% / Lactic acid 2% in Generic Unguentum M cream||0007||||||0004|||||||2|||
29733011000001107|||426254009||Salicylic acid 16.7% / Lactic acid 15% paint||0007||||||0001|||||||2|||
29734011000001109|||703914008||Tedizolid 200mg powder for solution for infusion vials||0001||||||0001|||||||1|1|415818006|415818006
703915009|||703914008||Tedizolid 200mg tablets||0001||||||0001|||||||1|1|428673006|428673006
29732811000001109|||24471511000001109||Salicylic acid 1% / Sulfur 1% in Hydrocortisone 1% cream||0007||||||0001|||||||2|||
29732711000001101|||419290000||Salicylic acid 1% / Sulfur 0.5% in Aqueous cream||0007||||||0001|||||||2|||
29733111000001108|||419290000||Salicylic acid 4% / Sulfur 4% in White soft paraffin||0007||||||0001|||||||2|||
29732511000001106|||411259004||Propylene glycol 50% in Aqueous cream||0007||||||0001|||||||2|||
29716411000001103|||397224000||Succimer 200mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29716811000001101|||||Generic Probioguard capsules||0007||||||0004|||||||1|1|428641000|428641000
29717311000001108|||29717711000001107||Borage oil 1g capsules||0007||||||0001|||||||1|1|428641000|428641000
29717811000001104|||354036003||Phenol 80% cutaneous solution||0007||||||0001|||||||2|||
29718411000001102|||37400007||Magnesium sulfate 20% (magnesium 0.8mmol/ml) solution for injection 20ml vials|Magnesium sulfate 20% (magnesium 0.8mmol/ml) inj 20ml vials|0007||||||0001|||||||1|20|258773002|415818006
29718811000001100|||37400007||Magnesium sulfate 10% (magnesium 0.4mmol/ml) solution for infusion 50ml vials|Magnesium sulfate 10% (magnesium 0.4mmol/ml) inj 50ml vials|0007||||||0001|||||||1|50|258773002|415818006
29732011000001103|||73170009||Menthol 1% in Cetomacrogol cream (Formula A)||0007||||||0001|||||||2|||
29732111000001102|||29726311000001104||Menthol 1% in Hydrocortisone 1% cream||0007||||||0001|||||||2|||
29731911000001105|||73170009||Menthol 0.1% in Aqueous cream||0007||||||0001|||||||2|||
29733511000001104|||332304007||Sulfur 1% in Aqueous cream||0007||||||0001|||||||2|||
29733411000001103|||28987111000001104||Sulfur 0.5% in Hydrocortisone 1% cream||0007||||||0001|||||||2|||
29733711000001109|||332304007||Sulfur 5% in Aqueous cream||0007||||||0001|||||||2|||
29733611000001100|||332304007||Sulfur 1% in Generic Unguentum M cream||0007||||||0004|||||||2|||
29732311000001100|||35768004||Oxybutynin 2.5mg/5ml oral solution sugar free||0001||||||0001|0001||||||1|5|258773002|4034811000001104
29732411000001107|||35768004||Oxybutynin 5mg/5ml oral solution sugar free||0001||||||0001|0001||||||1|5|258773002|4034811000001104
446482007|||428127005||Everolimus 500microgram tablets||0001||||||0001|||||||1|1|428673006|428673006
29689011000001106|||60881009||Diamorphine 500micrograms/1ml solution for injection pre-filled syringes|Diamorphine 500micrograms/1ml inj pre-filled syringes|0002||||||0001|||||||1|1|258773002|3318611000001103
29689611000001104|||14816004||Cocaine 10% topical solution||0002||||||0001|||||||2|||
29690011000001102|||346549007||Lidocaine 2% / Adrenaline (base) 0.05% nasal spray||0007||||||0001|||||||2|||
29690711000001100|||29691111000001107||Tiratricol 350microgram tablets||0001||||||0001|||||||1|1|428673006|428673006
423454000|||422523009||Vorinostat 100mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29691611000001104|||29692011000001103||Menatetrenone 15mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29692211000001108|||29692611000001105||Lyophilised bacterial lysates of Escherichia coli 6mg capsules|Lyophilised bacterial lysates of Escherichia coli 6mg caps|0007||||||0001|||||||1|1|428641000|428641000
29692711000001101|||29693111000001108||Urapidil 60mg capsules||0001||||||0001|||||||1|1|428641000|428641000
386165003|||66493003||Theophylline 300mg modified-release capsules||0002|2015-05-18|Theophylline 300mg modified-release capsule|0002|||0001|||||||1|1|428641000|428641000
703781002|||703779004||Ruxolitinib 10mg tablets||0001||||||0001|||||||1|1|428673006|428673006
29422211000001102|||||Soft silicone wound contact dressing with polyurethane foam film backing sterile and silicone adhesive border 6.5cm x 10cm||0007||||||0004|||||||3|||
29422811000001101|||||Soft silicone wound contact dressing with polyurethane foam film backing sterile and silicone adhesive border 8cm x 15cm||0007||||||0004|||||||3|||
29424411000001105|||96278006||Sodium hyaluronate 120mg/50ml intravesical solution pre-filled syringes||0007||||||0008|||||||3|||
29425211000001107|||||Lancets sterile single use 1.8mm/30gauge||0007||||||0004|||||||3|||
29431711000001100|||||Lancets sterile single use 2.2mm/23gauge||0007||||||0004|||||||3|||
29698711000001103|||13525006||Acetylcholine chloride 20mg powder and solvent for solution for intraocular irrigation ampoules|Acetylcholine chloride 20mg irrig ampoules|0001||||||0001|||||||1|1|413516001|413516001
29698811000001106|||63136007||Phytomenadione 500micrograms/5ml oral suspension||0001||||||0001|||||||2|||
29682611000001106|||||Generic ARTISS solution for sealant 2ml pre-filled syringes||0007||||||0004|||||||1|2|258773002|3318611000001103
29683011000001108|||||Generic ARTISS solution for sealant 4ml pre-filled syringes||0007||||||0004|||||||1|4|258773002|3318611000001103
29683411000001104|||||Generic ARTISS solution for sealant 10ml pre-filled syringes||0007||||||0004|||||||1|10|258773002|3318611000001103
29684111000001106|||29684511000001102||Rilmenidine 1mg tablets||0001||||||0001|||||||1|1|428673006|428673006
29685011000001109|||29685511000001101||Tisopurine 100mg tablets||0001||||||0001|||||||1|1|428673006|428673006
29685911000001108|||426457000||Droxidopa 100mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29686311000001102|||426457000||Droxidopa 200mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29686811000001106|||18773111000001108||Eribulin 1320micrograms/3ml solution for injection vials||0001||||||0001|||||||1|3|258773002|415818006
29687011000001102|||129495007||Somatropin (rbe) 15mg/1.5ml solution for injection cartridges|Somatropin (rbe) 15mg/1.5ml inj cartridges|0007||||||0007|||||||1|1.5|258773002|3317111000001105
29686911000001101|||||Low protein flour||0007||||||0004|||||||3|||
29686711000001103|||40589005||Amitriptyline 10mg/5ml oral solution sugar free||0001||||||0001|0001||||||1|5|258773002|4034811000001104
29670511000001103|||63136007||Phytomenadione 500micrograms/5ml oral solution||0001||||||0001|||||||2|||
29670011000001106|||116523008||Melatonin 8mg capsules||0007||||||0001|||||||1|1|428641000|428641000
29670111000001107|||96298001||Mexiletine 50mg/5ml oral suspension||0001||||||0001|||||||2|||
29670311000001109|||61650007||Nicotinamide 100mg capsules||0001||||||0001|||||||1|1|428641000|428641000
29670411000001102|||15024911000001100||Oxycodone 40mg/5ml / Naloxone 20mg/5ml oral suspension||0007||||||0001|||||||2|||
29669611000001101|||22069811000001104||Hydrocortisone 1% / Tretinoin 0.025% / Hydroquinone 4% in Unguentum M cream||0007||||||0004|||||||2|||
29669711000001105|||108666007||Lansoprazole 50mg/5ml oral suspension||0001||||||0001|||||||2|||
29669811000001102|||29597011000001105||Levomilnacipran 40mg modified-release capsules||0001||||||0001|||||||1|1|428641000|428641000
29669911000001107|||29597011000001105||Levomilnacipran 80mg modified-release capsules||0001||||||0001|||||||1|1|428641000|428641000
29670211000001101|||414760009||Monobenzone 10% in Generic Unguentum M cream||0007||||||0004|||||||2|||
29669311000001106|||59941008||Diltiazem 0.5% ointment||0001||||||0001|||||||2|||
29669411000001104|||29595311000001100||Hydrocortisone 0.5% / Salicylic acid 0.25% in Aqueous cream||0007||||||0001|||||||2|||
29669511000001100|||24471511000001109||Hydrocortisone 1% / Salicylic acid 1% / Sulfur 1% in Aqueous cream|Hydrocortisone 1%/Salicylic acid 1%/Sulfur 1% in Aqueous crm|0007||||||0001|||||||2|||
29668711000001101|||96034006||Azithromycin 200mg/5ml oral suspension sugar free||0001||||||0001|0001||||||2|||
29669211000001103|||15219611000001105||Coal tar 6% / Salicylic acid 6% in White soft paraffin||0007||||||0001|||||||2|||
29424511000001109|||52388000||Prednisolone 5mg/5ml oral solution unit dose||0001||||||0001|||||||1|5|258773002|3319711000001103
